JV,polygon,full_name,species,species_code,Resident,breeding_prop_pop,nbreeding_prop_pop,postbreedingm_prop_pop,prebreedingm_prop_pop
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Lesser Yellowlegs,lesyel,FALSE,NA,2.00E-07,0,3.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Lesser Sand-Plover,lesplo,FALSE,NA,9.70E-06,1.08E-05,9.00E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Least Tern,leater1,FALSE,1.06E-05,NA,8.50E-06,8.20E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Laughing Gull,laugul,FALSE,1.00E-07,5.20E-06,1.00E-07,2.10E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Kentish Plover,kenplo1,FALSE,NA,2.90E-06,4.40E-06,1.10E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Kauai Amakihi,kauama,TRUE,1,1,1,1
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Kalij Pheasant,kalphe,TRUE,0.009055,0.009055,0.009055,0.009055
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Jungle Myna,junmyn1,TRUE,0.0001008,0.0001008,0.0001008,0.0001008
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Java Sparrow,javspa,TRUE,0.4668198,0.4668198,0.4668198,0.4668198
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Japanese Bush Warbler,jabwar,FALSE,0.0096796,0.0483072,NA,0.0174509
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Intermediate Egret,integr,FALSE,1.04E-05,1.43E-05,NA,NA
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Iiwi,iiwi,TRUE,1,1,1,1
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,House Sparrow,houspa,TRUE,0.0001029,0.0001029,0.0001029,0.0001029
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,House Finch,houfin,TRUE,0.0074116,0.0074116,0.0074116,0.0074116
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Hooded Merganser,hoomer,FALSE,NA,9.10E-06,0,2.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Hawaii Amakihi,hawama,TRUE,1,1,1,1
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gray-tailed Tattler,gyttat1,FALSE,NA,0.000716,0.0002883,0.0001136
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gray-streaked Flycatcher,gysfly1,FALSE,NA,3.20E-06,1.38E-05,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gray-faced Buzzard,gyfbuz1,FALSE,NA,6.20E-06,0,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Greater White-fronted Goose,gwfgoo,FALSE,0,0,0,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gray Francolin,gryfra,TRUE,0.0004097,0.0004097,0.0004097,0.0004097
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Greater Sand-Plover,grsplo,FALSE,2.40E-06,0.0001188,5.06E-05,4.71E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Great Knot,grekno,FALSE,NA,0,1.00E-07,1.00E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Great Egret,greegr,FALSE,2.00E-07,1.10E-06,3.50E-06,7.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Great Crested Tern,grcter1,FALSE,1.31E-05,9.49E-05,2.13E-05,2.13E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Green-winged Teal,gnwtea,FALSE,0,0,0,1.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Glaucous-winged Gull,glwgul,FALSE,0,9.00E-07,2.00E-07,1.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gambel's Quail,gamqua,TRUE,1.61E-05,1.61E-05,1.61E-05,1.61E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Gadwall,gadwal,FALSE,NA,1.00E-07,0,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Far Eastern Curlew,faecur,FALSE,NA,0,0,8.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Eurasian Tree Sparrow,eutspa,TRUE,5.96E-05,5.96E-05,5.96E-05,5.96E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Eurasian Wigeon,eurwig,FALSE,NA,6.50E-06,4.00E-07,3.70E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Erckel's Spurfowl,ercfra,TRUE,0.0404649,0.0404649,0.0404649,0.0404649
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Eastern Yellow Wagtail,eaywag,FALSE,NA,1.48E-05,7.20E-06,7.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Curlew Sandpiper,cursan,FALSE,NA,0,3.00E-07,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Waxbill,comwax,TRUE,0.0074527,0.0074527,0.0074527,0.0074527
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Tern,comter,FALSE,0,4.00E-07,6.00E-07,2.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Sandpiper,comsan,FALSE,NA,3.79E-05,1.86E-05,5.80E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Redshank,comred1,FALSE,NA,2.00E-06,1.70E-06,1.60E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Indian Peafowl,compea,TRUE,0.0001206,0.0001206,0.0001206,0.0001206
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Myna,commyn,TRUE,0.0038363,0.0038363,0.0038363,0.0038363
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Eurasian Moorhen,commoo3,FALSE,4.25E-05,9.08E-05,NA,NA
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Greenshank,comgre,FALSE,0,3.91E-05,6.80E-06,9.90E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Common Gallinule,comgal1,FALSE,0.0001736,0.0001673,0.0001758,0.0002036
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Chukar,chukar,TRUE,2.89E-05,2.89E-05,2.89E-05,2.89E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Chestnut Munia,chemun,TRUE,0.0054992,0.0054992,0.0054992,0.0054992
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Cattle Egret,categr,FALSE,0.0001074,0.0001244,9.29E-05,0.0001221
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Cackling Goose,cacgoo1,FALSE,1.00E-07,0,1.00E-07,1.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Blue-winged Teal,buwtea,FALSE,NA,1.50E-06,0,1.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Blue-crowned Parakeet,bucpar,TRUE,2.00E-07,2.00E-07,2.00E-07,2.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Buff-banded Rail,bubrai1,TRUE,0.0028004,0.0028004,0.0028004,0.0028004
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Bristle-thighed Curlew,brtcur,FALSE,0.0025663,0.025243,0.2821602,0.0032729
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Barn Owl,brnowl,TRUE,0.0001587,0.0001587,0.0001587,0.0001587
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Brant,brant,FALSE,0,5.00E-07,0,2.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Bonaparte's Gull,bongul,FALSE,NA,1.30E-06,0,7.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-naped Tern,blnter1,FALSE,0.0005791,NA,0.000653,0.0012241
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black Francolin,blkfra,TRUE,0.0062177,0.0062177,0.0062177,0.0062177
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black Drongo,bladro1,FALSE,8.80E-05,9.89E-05,0.0001488,8.68E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-winged Stilt,bkwsti,FALSE,NA,8.00E-07,3.20E-06,1.50E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-tailed Godwit,bktgod,FALSE,NA,0,4.00E-07,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-necked Stilt,bknsti,FALSE,0.0001184,0.0002364,0.0002056,0.0002042
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-bellied Plover,bkbplo,FALSE,0,4.20E-06,3.00E-06,3.50E-06
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Belted Kingfisher,belkin1,FALSE,NA,3.00E-06,0,8.00E-07
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Black-crowned Night-Heron,bcnher,FALSE,5.39E-05,0.0001151,6.80E-05,9.35E-05
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Bar-tailed Godwit,batgod,FALSE,NA,9.90E-06,1.10E-06,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Barn Swallow,barswa,FALSE,0,3.00E-07,7.00E-07,0
PacificBirds,PacificIslands,PacificBirds_PacificIslands.shp,Apapane,apapan,TRUE,1,1,1,1
PacificBirds,OR,PacificBirds_OR.shp,Yellow-throated Warbler,yetwar,FALSE,0,3.80E-06,1.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Yellow-rumped Warbler,yerwar,FALSE,0.0022317,0.0009608,0.0023459,0.0030755
PacificBirds,OR,PacificBirds_OR.shp,Yellow Warbler,yelwar,FALSE,0.0004641,0,0.0005526,0.0005723
PacificBirds,OR,PacificBirds_OR.shp,Yellow-headed Blackbird,yehbla,FALSE,2.33E-05,1.00E-07,1.80E-06,5.10E-06
PacificBirds,OR,PacificBirds_OR.shp,Yellow-bellied Sapsucker,yebsap,FALSE,0,1.20E-06,0,3.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Yellow-billed Loon,yebloo,FALSE,0,0.001579,0,0
PacificBirds,OR,PacificBirds_OR.shp,Yellow-breasted Chat,yebcha,FALSE,0.0022014,0,0.000552,0.0014173
PacificBirds,OR,PacificBirds_OR.shp,Iceland Gull,y00478,FALSE,0,0.0014321,1.36E-05,0.0001028
PacificBirds,OR,PacificBirds_OR.shp,American Coot,y00475,FALSE,7.51E-05,0.0026911,0.0017701,0.0017231
PacificBirds,OR,PacificBirds_OR.shp,Wrentit,wrenti,TRUE,0.0979404,0.0979404,0.0979404,0.0979404
PacificBirds,OR,PacificBirds_OR.shp,Wood Sandpiper,woosan,FALSE,0,0,1.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Wood Duck,wooduc,FALSE,0.0016395,0.0043935,0.0016482,0.0022094
PacificBirds,OR,PacificBirds_OR.shp,Wilson's Warbler,wlswar,FALSE,0.0255371,2.00E-07,0.0084944,0.0114577
PacificBirds,OR,PacificBirds_OR.shp,Wild Turkey,wiltur,TRUE,0.0017851,0.0017851,0.0017851,0.0017851
PacificBirds,OR,PacificBirds_OR.shp,Wilson's Snipe,wilsni1,FALSE,1.36E-05,0.0157502,0.0013823,0.0013947
PacificBirds,OR,PacificBirds_OR.shp,Williamson's Sapsucker,wilsap,FALSE,0.0022632,0.0010107,0.0025499,0.0041585
PacificBirds,OR,PacificBirds_OR.shp,Wilson's Phalarope,wilpha,FALSE,6.50E-06,0,1.10E-06,2.50E-06
PacificBirds,OR,PacificBirds_OR.shp,Willet,willet1,FALSE,0,2.00E-07,0,0
PacificBirds,OR,PacificBirds_OR.shp,Willow Flycatcher,wilfly,FALSE,0.0327468,1.00E-07,0.0147542,0.0209601
PacificBirds,OR,PacificBirds_OR.shp,White-winged Scoter,whwsco2,FALSE,0.0001166,0.0008009,0.0005049,0.0001149
PacificBirds,OR,PacificBirds_OR.shp,White-winged Crossbill,whwcro,FALSE,0,0.0001936,0.0001151,0
PacificBirds,OR,PacificBirds_OR.shp,White-throated Sparrow,whtspa,FALSE,0,7.87E-05,4.07E-05,1.63E-05
PacificBirds,OR,PacificBirds_OR.shp,White-tailed Kite,whtkit,TRUE,0.0001168,0.0001168,0.0001168,0.0001168
PacificBirds,OR,PacificBirds_OR.shp,White-rumped Sandpiper,whrsan,FALSE,NA,0,0,0
PacificBirds,OR,PacificBirds_OR.shp,Whimbrel,whimbr,FALSE,0.0002646,1.60E-06,4.74E-05,0.0005563
PacificBirds,OR,PacificBirds_OR.shp,White-headed Woodpecker,whhwoo,TRUE,0.0029333,0.0029333,0.0029333,0.0029333
PacificBirds,OR,PacificBirds_OR.shp,White-faced Ibis,whfibi,FALSE,5.00E-07,0,0,4.00E-07
PacificBirds,OR,PacificBirds_OR.shp,White-crowned Sparrow,whcspa,FALSE,0.0056279,0.0015353,0.002528,0.0046285
PacificBirds,OR,PacificBirds_OR.shp,White-breasted Nuthatch,whbnut,TRUE,0.0020583,0.0020583,0.0020583,0.0020583
PacificBirds,OR,PacificBirds_OR.shp,Western Wood-Pewee,wewpew,FALSE,0.0182494,0,0.0100759,0.0143028
PacificBirds,OR,PacificBirds_OR.shp,Western Tanager,westan,FALSE,0.0419974,0,0.0254157,0.0247262
PacificBirds,OR,PacificBirds_OR.shp,Western Sandpiper,wessan,FALSE,0.0003504,7.37E-05,0.0022779,0.0046821
PacificBirds,OR,PacificBirds_OR.shp,Western Screech-Owl,wesowl1,TRUE,0.0132192,0.0132192,0.0132192,0.0132192
PacificBirds,OR,PacificBirds_OR.shp,Western Meadowlark,wesmea,FALSE,0.0001443,0.0021605,0.0008234,0.0005404
PacificBirds,OR,PacificBirds_OR.shp,Western Kingbird,weskin,FALSE,0.0004284,0,7.24E-05,0.0004128
PacificBirds,OR,PacificBirds_OR.shp,Western Gull,wesgul,TRUE,0.0071122,0.0071122,0.0071122,0.0071122
PacificBirds,OR,PacificBirds_OR.shp,Western Grebe,wesgre,FALSE,0.0010165,0.0055702,0.0024102,0.0032616
PacificBirds,OR,PacificBirds_OR.shp,Western Bluebird,wesblu,FALSE,0.0104571,0.0152356,0.0187214,0.0135399
PacificBirds,OR,PacificBirds_OR.shp,Warbling Vireo,warvir,FALSE,0.0147088,0,0.0073839,0.0116151
PacificBirds,OR,PacificBirds_OR.shp,Wandering Tattler,wantat1,FALSE,0,4.00E-07,9.11E-05,5.09E-05
PacificBirds,OR,PacificBirds_OR.shp,Virginia Rail,virrai,FALSE,0.0020359,0.0305979,0.0078102,0.0107744
PacificBirds,OR,PacificBirds_OR.shp,Violet-green Swallow,vigswa,FALSE,0.0200201,0,0.0695693,0.0198533
PacificBirds,OR,PacificBirds_OR.shp,Vesper Sparrow,vesspa,FALSE,0.00012,6.00E-07,2.86E-05,5.33E-05
PacificBirds,OR,PacificBirds_OR.shp,Vermilion Flycatcher,verfly,FALSE,0,1.00E-07,0,0
PacificBirds,OR,PacificBirds_OR.shp,Vaux's Swift,vauswi,FALSE,0.0234978,0,0.0735917,0.0090567
PacificBirds,OR,PacificBirds_OR.shp,Varied Thrush,varthr,FALSE,0.0160539,0.2679791,0.0803654,0.0506056
PacificBirds,OR,PacificBirds_OR.shp,Turkey Vulture,turvul,FALSE,0.0038877,1.19E-05,0.001705,0.001729
PacificBirds,OR,PacificBirds_OR.shp,Tundra Swan,tunswa,FALSE,0,0.0116269,0.0006429,0.0014226
PacificBirds,OR,PacificBirds_OR.shp,Tufted Duck,tufduc,FALSE,0,2.00E-07,0,0
PacificBirds,OR,PacificBirds_OR.shp,Trumpeter Swan,truswa,FALSE,2.20E-06,0.0008254,6.80E-05,0.0001419
PacificBirds,OR,PacificBirds_OR.shp,Tropical Kingbird,trokin,FALSE,0,1.00E-07,0,0
PacificBirds,OR,PacificBirds_OR.shp,Tricolored Blackbird,tribla,TRUE,2.97E-05,2.97E-05,2.97E-05,2.97E-05
PacificBirds,OR,PacificBirds_OR.shp,Tree Swallow,treswa,FALSE,0.0037655,8.60E-06,0.0006769,0.004759
PacificBirds,OR,PacificBirds_OR.shp,Townsend's Warbler,towwar,FALSE,0.0016458,0.0049869,0.0088576,0.0079526
PacificBirds,OR,PacificBirds_OR.shp,Townsend's Solitaire,towsol,FALSE,0.0154291,0.0005582,0.0033923,0.0106213
PacificBirds,OR,PacificBirds_OR.shp,Swainson's Thrush,swathr,FALSE,0.0239408,0,0.0195789,0.0089438
PacificBirds,OR,PacificBirds_OR.shp,Swamp Sparrow,swaspa,FALSE,0,7.16E-05,2.45E-05,3.70E-06
PacificBirds,OR,PacificBirds_OR.shp,Swainson's Hawk,swahaw,FALSE,2.12E-05,0,0,9.50E-06
PacificBirds,OR,PacificBirds_OR.shp,Surf Scoter,sursco,FALSE,0.0005923,0.0029889,0.0029828,0.0010261
PacificBirds,OR,PacificBirds_OR.shp,Surfbird,surfbi,FALSE,0,0.0038996,5.66E-05,0.0001292
PacificBirds,OR,PacificBirds_OR.shp,Stilt Sandpiper,stisan,FALSE,0,0,1.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Steller's Jay,stejay,TRUE,0.120474,0.120474,0.120474,0.120474
PacificBirds,OR,PacificBirds_OR.shp,Spotted Towhee,spotow,FALSE,0.0379691,0.0513086,0.0385316,0.0406868
PacificBirds,OR,PacificBirds_OR.shp,Spotted Sandpiper,sposan,FALSE,0.0013474,0.0002055,0.0005183,0.0006156
PacificBirds,OR,PacificBirds_OR.shp,Spotted Owl,spoowl,TRUE,0.0672509,0.0672509,0.0672509,0.0672509
PacificBirds,OR,PacificBirds_OR.shp,Sora,sora,FALSE,5.95E-05,0.0002584,9.19E-05,0.0005893
PacificBirds,OR,PacificBirds_OR.shp,Sooty Grouse,soogro1,TRUE,0.0829147,0.0829147,0.0829147,0.0829147
PacificBirds,OR,PacificBirds_OR.shp,Song Sparrow,sonspa,FALSE,0.0127665,0.0188103,0.0147491,0.0136362
PacificBirds,OR,PacificBirds_OR.shp,Solitary Sandpiper,solsan,FALSE,0,0,4.60E-06,9.30E-06
PacificBirds,OR,PacificBirds_OR.shp,Snowy Plover,snoplo5,FALSE,0.0007718,0.0026873,0.0018983,0.0014914
PacificBirds,OR,PacificBirds_OR.shp,Snow Goose,snogoo,FALSE,0,0.0002602,8.11E-05,9.85E-05
PacificBirds,OR,PacificBirds_OR.shp,Snowy Egret,snoegr,FALSE,0,5.00E-07,2.00E-07,1.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Snow Bunting,snobun,FALSE,0,4.00E-06,1.50E-06,1.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Sharp-tailed Sandpiper,shtsan,FALSE,NA,0,6.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Sharp-shinned Hawk,shshaw,FALSE,0.0010088,0.005213,0.0050904,0.0026451
PacificBirds,OR,PacificBirds_OR.shp,Short-eared Owl,sheowl,FALSE,0,0.0020866,0.0038172,0.0004169
PacificBirds,OR,PacificBirds_OR.shp,Short-billed Dowitcher,shbdow,FALSE,0,1.40E-06,5.83E-05,0.0007879
PacificBirds,OR,PacificBirds_OR.shp,Semipalmated Sandpiper,semsan,FALSE,4.00E-07,0,4.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Semipalmated Plover,semplo,FALSE,5.50E-06,0.0001012,0.0002137,0.0004122
PacificBirds,OR,PacificBirds_OR.shp,Sedge Wren,sedwre1,FALSE,0,2.07E-05,0,0
PacificBirds,OR,PacificBirds_OR.shp,Say's Phoebe,saypho,FALSE,1.00E-07,0.00028,0.0001056,8.20E-05
PacificBirds,OR,PacificBirds_OR.shp,Savannah Sparrow,savspa,FALSE,0.0008207,0.0007723,0.0013269,0.0014478
PacificBirds,OR,PacificBirds_OR.shp,Sanderling,sander,FALSE,NA,0.0031411,0.0015988,0.0024165
PacificBirds,OR,PacificBirds_OR.shp,Sandhill Crane,sancra,FALSE,1.57E-05,0.0006171,0.0002112,0.0002476
PacificBirds,OR,PacificBirds_OR.shp,Sage Thrasher,sagthr,FALSE,4.50E-06,0,3.00E-07,8.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Sagebrush Sparrow,sagspa1,FALSE,7.00E-07,0,0,2.10E-06
PacificBirds,OR,PacificBirds_OR.shp,Sabine's Gull,sabgul,FALSE,0,NA,7.40E-06,0
PacificBirds,OR,PacificBirds_OR.shp,Rusty Blackbird,rusbla,FALSE,0,1.90E-06,0,0
PacificBirds,OR,PacificBirds_OR.shp,Rufous Hummingbird,rufhum,FALSE,0.0806033,3.40E-06,0.0310845,0.0925075
PacificBirds,OR,PacificBirds_OR.shp,Ruffed Grouse,rufgro,TRUE,0.0027429,0.0027429,0.0027429,0.0027429
PacificBirds,OR,PacificBirds_OR.shp,Ruff,ruff,FALSE,0,0,2.00E-07,0
PacificBirds,OR,PacificBirds_OR.shp,Ruddy Turnstone,rudtur,FALSE,0,0,3.00E-07,4.00E-06
PacificBirds,OR,PacificBirds_OR.shp,Ruddy Duck,rudduc,FALSE,2.13E-05,0.0036874,0.000962,0.0016167
PacificBirds,OR,PacificBirds_OR.shp,Ruby-crowned Kinglet,ruckin,FALSE,7.60E-06,0.0174865,0.0071679,0.0065275
PacificBirds,OR,PacificBirds_OR.shp,Ross's Goose,rosgoo,FALSE,0,1.80E-06,4.00E-07,2.00E-06
PacificBirds,OR,PacificBirds_OR.shp,Rough-legged Hawk,rolhaw,FALSE,0,0.0005866,0.0001564,7.53E-05
PacificBirds,OR,PacificBirds_OR.shp,Rock Wren,rocwre,FALSE,0.0002225,3.00E-05,4.96E-05,8.43E-05
PacificBirds,OR,PacificBirds_OR.shp,Rock Pigeon,rocpig,TRUE,5.33E-05,5.33E-05,5.33E-05,5.33E-05
PacificBirds,OR,PacificBirds_OR.shp,Rose-breasted Grosbeak,robgro,FALSE,0,5.00E-07,0,0
PacificBirds,OR,PacificBirds_OR.shp,Ring-necked/Green Pheasant,rinphe,TRUE,2.70E-06,2.70E-06,2.70E-06,2.70E-06
PacificBirds,OR,PacificBirds_OR.shp,Ring-necked Duck,rinduc,FALSE,3.74E-05,0.0200795,0.0030538,0.0035189
PacificBirds,OR,PacificBirds_OR.shp,Ring-billed Gull,ribgul,FALSE,0.0002335,0.0024206,0.0008305,0.000365
PacificBirds,OR,PacificBirds_OR.shp,Red-winged Blackbird,rewbla,FALSE,0.0007549,0.0006213,0.0006247,0.0006861
PacificBirds,OR,PacificBirds_OR.shp,Red-throated Loon,retloo,FALSE,3.00E-06,0.0014316,0.00029,0.0002948
PacificBirds,OR,PacificBirds_OR.shp,Red-tailed Hawk,rethaw,FALSE,0.004394,0.0049854,0.0042922,0.0056361
PacificBirds,OR,PacificBirds_OR.shp,Red-shouldered Hawk,reshaw,FALSE,0.0017882,0.002168,0.0022117,0.0019494
PacificBirds,OR,PacificBirds_OR.shp,Red-naped Sapsucker,rensap,FALSE,1.00E-06,2.45E-05,1.00E-07,1.33E-05
PacificBirds,OR,PacificBirds_OR.shp,Red-necked Phalarope,renpha,FALSE,0,NA,6.90E-06,1.03E-05
PacificBirds,OR,PacificBirds_OR.shp,Red-necked Grebe,rengre,FALSE,2.00E-06,0.0012899,0.0001534,0.0001925
PacificBirds,OR,PacificBirds_OR.shp,Red-eyed Vireo,reevir1,FALSE,3.30E-06,0,8.00E-07,7.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Red Knot,redkno,FALSE,0,0,1.00E-07,6.32E-05
PacificBirds,OR,PacificBirds_OR.shp,Redhead,redhea,FALSE,6.10E-06,7.40E-06,6.10E-06,9.00E-06
PacificBirds,OR,PacificBirds_OR.shp,Red Crossbill,redcro,FALSE,0.0110232,0.0267434,0.0149205,0.0278143
PacificBirds,OR,PacificBirds_OR.shp,Red-breasted Sapsucker,rebsap,FALSE,0.0801921,0.1580017,0.1339598,0.1252711
PacificBirds,OR,PacificBirds_OR.shp,Red-breasted Nuthatch,rebnut,FALSE,0.0218947,0.015848,0.0203938,0.0219622
PacificBirds,OR,PacificBirds_OR.shp,Red-breasted Merganser,rebmer,FALSE,0,0.0001877,6.62E-05,7.98E-05
PacificBirds,OR,PacificBirds_OR.shp,Purple Martin,purmar,FALSE,0.0017826,0,0.0003161,1.31E-05
PacificBirds,OR,PacificBirds_OR.shp,Purple Finch,purfin,FALSE,0.019373,0.0034281,0.0115728,0.0161716
PacificBirds,OR,PacificBirds_OR.shp,Prothonotary Warbler,prowar,FALSE,0,0,2.20E-06,0
PacificBirds,OR,PacificBirds_OR.shp,Prairie Falcon,prafal,FALSE,0,0.0008953,0.0003524,6.99E-05
PacificBirds,OR,PacificBirds_OR.shp,Pine Siskin,pinsis,FALSE,0.0044041,0.03071,0.0236494,0.0066732
PacificBirds,OR,PacificBirds_OR.shp,Pine Grosbeak,pingro,FALSE,0,9.20E-06,3.29E-05,3.99E-05
PacificBirds,OR,PacificBirds_OR.shp,Pileated Woodpecker,pilwoo,TRUE,0.0124884,0.0124884,0.0124884,0.0124884
PacificBirds,OR,PacificBirds_OR.shp,Pigeon Guillemot,piggui,FALSE,0.0007519,3.14E-05,0.0001942,0.0002507
PacificBirds,OR,PacificBirds_OR.shp,Pied-billed Grebe,pibgre,FALSE,0.0007482,0.0039564,0.0023591,0.001802
PacificBirds,OR,PacificBirds_OR.shp,Peregrine Falcon,perfal,FALSE,6.85E-05,0.0013973,0.0002458,0.0002722
PacificBirds,OR,PacificBirds_OR.shp,Pelagic Cormorant,pelcor,TRUE,0.0002386,0.0002386,0.0002386,0.0002386
PacificBirds,OR,PacificBirds_OR.shp,Pectoral Sandpiper,pecsan,FALSE,0,0,1.62E-05,0
PacificBirds,OR,PacificBirds_OR.shp,Pacific-slope Flycatcher,pasfly,FALSE,0.1251924,0,0.0591363,0.0719766
PacificBirds,OR,PacificBirds_OR.shp,Parasitic Jaeger,parjae,FALSE,0,NA,2.90E-06,NA
PacificBirds,OR,PacificBirds_OR.shp,Palm Warbler,palwar,FALSE,0,1.10E-05,3.20E-06,2.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Pacific Golden-Plover,pagplo,FALSE,0,8.00E-07,9.00E-07,1.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Pacific Wren,pacwre1,FALSE,0.0892255,0.2631607,0.1456424,0.2211129
PacificBirds,OR,PacificBirds_OR.shp,Pacific Loon,pacloo,FALSE,8.35E-05,0.000608,0.0021039,0.0043076
PacificBirds,OR,PacificBirds_OR.shp,Osprey,osprey,FALSE,0.0043371,1.33E-05,0.0018262,0.0015098
PacificBirds,OR,PacificBirds_OR.shp,Orange-crowned Warbler,orcwar,FALSE,0.0117784,0.000138,0.0056609,0.0086173
PacificBirds,OR,PacificBirds_OR.shp,Olive-sided Flycatcher,olsfly,FALSE,0.0202428,0,0.0117055,0.0124972
PacificBirds,OR,PacificBirds_OR.shp,Oak Titmouse,oaktit,TRUE,0.0037521,0.0037521,0.0037521,0.0037521
PacificBirds,OR,PacificBirds_OR.shp,Northern Saw-whet Owl,nswowl,FALSE,0.0100658,0.0398273,0.0215987,NA
PacificBirds,OR,PacificBirds_OR.shp,Northern Rough-winged Swallow,nrwswa,FALSE,0.0010764,0,0.000209,0.0005117
PacificBirds,OR,PacificBirds_OR.shp,Northern Waterthrush,norwat,FALSE,1.10E-06,0,0,2.00E-07
PacificBirds,OR,PacificBirds_OR.shp,Northern Shrike,norshr4,FALSE,0,0.0005049,7.10E-05,0.0002119
